# hven_sqp_corpus provenance
# binary: 335a6669adf1
# schema: 76
# budget_table_hash: 0x357aee91dee27391
# invocation: /home/ghecht/Projects/hven/.scratch/w5t89r/arm-head/build/bench/hven_sqp_corpus --engine ipm --cells f7_n1000_bound_neutral,f7_n1000_bound_physics,f7_n1000_bound_corrupted,f7_n1000_bound_activity,f7_n1000_bound_warm,f7_n2000_bound_neutral,f7_n2000_bound_physics,f7_n2000_bound_corrupted,f7_n2000_bound_activity,f7_n2000_bound_warm,f7_n5000_bound_neutral,f7_n5000_bound_physics,f7_n5000_bound_corrupted,f7_n5000_bound_activity,f7_n5000_bound_warm,f7_n10000_bound_neutral,f7_n10000_bound_physics,f7_n10000_bound_corrupted,f7_n10000_bound_activity,f7_n10000_bound_warm,f7_n20000_bound_neutral,f7_n20000_bound_physics,f7_n20000_bound_corrupted,f7_n20000_bound_activity,f7_n20000_bound_warm,f7_n1000_path_warm,f7_n800_path_warm --csv /home/ghecht/Projects/hven/.scratch/w5t89r/art2/raw/leg1/ipm/head-r1.csv
# MKL_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-11T15:33:31Z
cell_id,family,n_nodes,window,taxonomy,degenerate,status,factorizations,qp_minors,escapes,qp_subproblems,qp_fact_per_qp,kkt_residual,wall_s,kkt_verdict,kkt_stationarity,kkt_primal,kkt_dual_sign,kkt_complementarity,dual_scale,x_scale,neg_ineq_duals,ssn_iters,ssn_bulk_flips,ssn_backtracks,ssn_prox_updates,ssn_uncertain_peak,ssn_refinements,ssn_refine_refused,ssn_refine_facts,ssn_refine_neg_duals,esc_budget,esc_singular,esc_no_contraction,esc_infeasible_suspect,esc_indefinite,esc_gate_refused,ipqp_iters,ipqp_factorizations,ipqp_symbolic_analyses,ipqp_solves,ipqp_pattern_verifies,ipqp_rho_demanded_max,ipqp_rho_demanded_last,ipqp_inertia_retries,ipqp_iters_at_elevated_rho,ipqp_ladder_reclimbs,ipqp_pivot_reroute_primal,ipqp_pivot_reroute_dual_fallback,ipqp_iters_ladder_armed_no_advance,ipqp_final_inertia_read,ipqp_reg_decreases,ipqp_reg_increases,ipqp_prox_center_updates,ipqp_restart_repairs,ipqp_restart_shift_max,ipqp_mu_adopted,ipqp_warm_restart_abandoned,ipqp_declined_pinned,ipqp_tier_retired_after,ipqp_face_uncertain,ipqp_refine_accepted,ipqp_refine_refused,ipqp_to_refine,ipqp_to_ssn,ipqp_to_walk,ipqp_escapes,ipqp_escape_budget,ipqp_escape_stall,ipqp_escape_indefinite,ipqp_escape_numerical,ipqp_escape_infeasible_suspect,ipqp_alpha_p_min,ipqp_alpha_d_min,ipqp_read_kept_tight_sides,ipqp_read_barrier_noise_sides
f7_n5000_bound_neutral,F7,5000,bound,neutral,0,Optimal,12,0,0,1,12,3.150169743e-13,0.410798966,ok,3.150169743e-13,9.692247005e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.949622832e-01,0,0
f7_n5000_bound_physics,F7,5000,bound,physics,0,Optimal,8,0,0,1,8,5.167818090e-16,0.327677669,ok,5.167818090e-16,1.110891234e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885779239e-01,0,0
f7_n5000_bound_corrupted,F7,5000,bound,corrupted,0,Optimal,12,0,0,1,12,4.592198241e-14,0.373176959,ok,4.592198241e-14,1.351772635e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.928214403e-01,0,0
f7_n5000_bound_activity,F7,5000,bound,activity,0,Optimal,8,0,0,1,8,5.167818090e-16,0.329033682,ok,5.167818090e-16,1.110891234e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885779239e-01,0,0
f7_n5000_bound_warm,F7,5000,bound,warm,0,Optimal,11,0,0,1,11,2.098298050e-14,0.353213066,ok,2.098298050e-14,1.353613753e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,18,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,6,0,6,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.946388537e-01,0,0
f7_n10000_bound_neutral,F7,10000,bound,neutral,0,Optimal,12,0,0,1,12,6.300386629e-13,0.829476474,ok,6.300386629e-13,1.938683814e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.949622757e-01,0,0
f7_n10000_bound_physics,F7,10000,bound,physics,0,Optimal,8,0,0,1,8,1.016559106e-15,0.677519922,ok,1.016559106e-15,1.151644575e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885770946e-01,0,0
f7_n10000_bound_corrupted,F7,10000,bound,corrupted,0,Optimal,12,0,0,1,12,9.189172314e-14,0.769514754,ok,9.189172314e-14,2.698456180e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.928393328e-01,0,0
f7_n10000_bound_activity,F7,10000,bound,activity,0,Optimal,8,0,0,1,8,1.016559106e-15,0.676089328,ok,1.016559106e-15,1.151644575e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885770946e-01,0,0
f7_n10000_bound_warm,F7,10000,bound,warm,0,Optimal,12,0,0,1,12,4.196022966e-14,0.774307212,ok,4.196022966e-14,2.701549016e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.946382679e-01,0,0
f7_n20000_bound_neutral,F7,20000,bound,neutral,0,Optimal,12,0,0,1,12,1.259925399e-12,1.729484225,ok,1.259925399e-12,3.876288913e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.949622720e-01,0,0
f7_n20000_bound_physics,F7,20000,bound,physics,0,Optimal,8,0,0,1,8,2.015847636e-15,1.411360399,ok,2.015847636e-15,1.365272909e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885768090e-01,0,0
f7_n20000_bound_corrupted,F7,20000,bound,corrupted,0,Optimal,12,0,0,1,12,1.838068087e-13,1.615827907,ok,1.838068087e-13,5.392944711e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.928331187e-01,0,0
f7_n20000_bound_activity,F7,20000,bound,activity,0,Optimal,8,0,0,1,8,2.015847636e-15,1.413450859,ok,2.015847636e-15,1.365272909e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,12,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,5,0,5,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.885768090e-01,0,0
f7_n20000_bound_warm,F7,20000,bound,warm,0,Optimal,12,0,0,1,12,8.390643067e-14,1.641796670,ok,8.390643067e-14,5.394909349e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,20,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,7,0,7,0,0.000000000e+00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000000000e+00,9.946379772e-01,0,0
f7_n1000_path_warm,F7,1000,path,warm,0,Optimal,44,0,0,2,26;9,4.052819191e-10,0.267969009,ok,3.449707634e-07,4.052819191e-10,0.000000000e+00,2.159522079e-15,1.000000000e+00,1.000000000e+00,0,7,5,6,0,0,1,0,1,2,0,0,0,0,0,0,31,33,1,62,1,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,11,0,11,1,1.196036770e-07,0,0,0,0,35,1,1,2,1,0,0,0,0,0,0,0,5.694989945e-01,1.420688233e-03,0,0
f7_n800_path_warm,F7,800,path,warm,1,Optimal,47,0,0,2,31;6,4.193246102e-10,0.223387106,ok,4.193246102e-10,4.286759836e-11,0.000000000e+00,1.296276061e-15,1.000000000e+00,1.000000000e+00,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,37,39,1,74,1,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,11,0,11,1,9.700753218e-08,0,0,0,0,7,1,1,2,1,0,0,0,0,0,0,0,3.152079061e-01,1.761017546e-03,0,0
