# hven_sqp_corpus provenance
# binary: dee112b3975a
# schema: 76
# budget_table_hash: 0x357aee91dee27391
# invocation: /home/ghecht/Projects/hven/.scratch/w6t3/build-off/bench/hven_sqp_corpus --engine walk --cells f7_n1000_bound_neutral,f7_n1000_bound_physics,f7_n1000_bound_corrupted,f7_n1000_bound_activity,f7_n1000_bound_warm,f7_n2000_bound_neutral,f7_n2000_bound_physics,f7_n2000_bound_corrupted,f7_n2000_bound_activity,f7_n2000_bound_warm,f7_n5000_bound_neutral,f7_n5000_bound_physics,f7_n5000_bound_corrupted,f7_n5000_bound_activity,f7_n5000_bound_warm,f7_n10000_bound_neutral,f7_n10000_bound_physics,f7_n10000_bound_corrupted,f7_n10000_bound_activity,f7_n10000_bound_warm,f7_n20000_bound_neutral,f7_n20000_bound_physics,f7_n20000_bound_corrupted,f7_n20000_bound_activity,f7_n20000_bound_warm,f7_n1000_path_warm,f7_n800_path_warm --csv /home/ghecht/Projects/hven/.scratch/w6t3/replay/off-walk.csv
# MKL_NUM_THREADS: 1
# host: fedora
# generated: 2026-09-14T07:38:05Z
cell_id,family,n_nodes,window,taxonomy,degenerate,status,factorizations,qp_minors,escapes,qp_subproblems,qp_fact_per_qp,kkt_residual,wall_s,kkt_verdict,kkt_stationarity,kkt_primal,kkt_dual_sign,kkt_complementarity,dual_scale,x_scale,neg_ineq_duals,ssn_iters,ssn_bulk_flips,ssn_backtracks,ssn_prox_updates,ssn_uncertain_peak,ssn_refinements,ssn_refine_refused,ssn_refine_facts,ssn_refine_neg_duals,esc_budget,esc_singular,esc_no_contraction,esc_infeasible_suspect,esc_indefinite,esc_gate_refused,ipqp_iters,ipqp_factorizations,ipqp_symbolic_analyses,ipqp_solves,ipqp_pattern_verifies,ipqp_rho_demanded_max,ipqp_rho_demanded_last,ipqp_inertia_retries,ipqp_iters_at_elevated_rho,ipqp_ladder_reclimbs,ipqp_pivot_reroute_primal,ipqp_pivot_reroute_dual_fallback,ipqp_iters_ladder_armed_no_advance,ipqp_final_inertia_read,ipqp_reg_decreases,ipqp_reg_increases,ipqp_prox_center_updates,ipqp_restart_repairs,ipqp_restart_shift_max,ipqp_mu_adopted,ipqp_warm_restart_abandoned,ipqp_declined_pinned,ipqp_tier_retired_after,ipqp_face_uncertain,ipqp_refine_accepted,ipqp_refine_refused,ipqp_to_refine,ipqp_to_ssn,ipqp_to_walk,ipqp_escapes,ipqp_escape_budget,ipqp_escape_stall,ipqp_escape_indefinite,ipqp_escape_numerical,ipqp_escape_infeasible_suspect,ipqp_alpha_p_min,ipqp_alpha_d_min,ipqp_read_kept_tight_sides,ipqp_read_barrier_noise_sides
f7_n5000_bound_neutral,F7,5000,bound,neutral,0,Optimal,1,2,0,1,1,3.150169743e-13,0.152455698,ok,3.150169743e-13,9.692247005e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_physics,F7,5000,bound,physics,0,Optimal,1,2,0,1,1,5.167818090e-16,0.151980930,ok,5.167818090e-16,1.110891234e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_corrupted,F7,5000,bound,corrupted,0,Optimal,1,2,0,1,1,4.592198241e-14,0.143014136,ok,4.592198241e-14,1.351772635e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_activity,F7,5000,bound,activity,0,Optimal,1,2,0,1,1,5.167818090e-16,0.152347498,ok,5.167818090e-16,1.110891234e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n5000_bound_warm,F7,5000,bound,warm,0,Optimal,1,2,0,1,1,2.098298050e-14,0.142558838,ok,2.098298050e-14,1.353613753e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_neutral,F7,10000,bound,neutral,0,Optimal,1,2,0,1,1,6.300386629e-13,0.318220067,ok,6.300386629e-13,1.938683814e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_physics,F7,10000,bound,physics,0,Optimal,1,2,0,1,1,1.016559106e-15,0.312912184,ok,1.016559106e-15,1.151644575e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_corrupted,F7,10000,bound,corrupted,0,Optimal,1,2,0,1,1,9.189172314e-14,0.297312293,ok,9.189172314e-14,2.698456180e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_activity,F7,10000,bound,activity,0,Optimal,1,2,0,1,1,1.016559106e-15,0.314275637,ok,1.016559106e-15,1.151644575e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n10000_bound_warm,F7,10000,bound,warm,0,Optimal,1,2,0,1,1,4.196022966e-14,0.295833851,ok,4.196022966e-14,2.701549016e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_neutral,F7,20000,bound,neutral,0,Optimal,1,2,0,1,1,1.259925399e-12,0.648586800,ok,1.259925399e-12,3.876288913e-13,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_physics,F7,20000,bound,physics,0,Optimal,1,2,0,1,1,2.015847636e-15,0.648828019,ok,2.015847636e-15,1.365272909e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_corrupted,F7,20000,bound,corrupted,0,Optimal,1,2,0,1,1,1.838068087e-13,0.617461780,ok,1.838068087e-13,5.392944711e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_activity,F7,20000,bound,activity,0,Optimal,1,2,0,1,1,2.015847636e-15,0.648888189,ok,2.015847636e-15,1.365272909e-16,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n20000_bound_warm,F7,20000,bound,warm,0,Optimal,1,2,0,1,1,8.390643067e-14,0.615825158,ok,8.390643067e-14,5.394909349e-14,0.000000000e+00,0.000000000e+00,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n1000_path_warm,F7,1000,path,warm,0,Optimal,2,12,0,2,1;1,3.364060441e-10,0.105379075,ok,3.364060441e-10,4.445677160e-11,0.000000000e+00,1.081515277e-15,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
f7_n800_path_warm,F7,800,path,warm,1,Optimal,2,6,0,2,1;1,4.212497650e-10,0.053685977,ok,4.212497650e-10,4.285150013e-11,0.000000000e+00,1.295715293e-15,1.000000000e+00,1.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0.000000000e+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,inf,0,0
